flow_duration,total_fwd_packets,total_bwd_packets,packet_length_mean,packet_length_std,protocol,destination_port,flow_bytes_per_sec,flow_packets_per_sec,connection_count,label
438.459705,8516,2865,3501.34,664.91,132,934,52679.08,5528.47,292,ANOMALY
275.623142,250,94,379.64,48.93,6,587,26627.43,5.27,17,BENIGN
0.103761,6,4,65.24,18.7,6,20383,2673.6,1.6,2466,PortScan
209.884012,473,234,1277.17,17.01,17,110,1932.73,98.38,15,BENIGN
248.566187,229,274,1269.98,45.78,6,110,15300.48,26.31,3,BENIGN
40.55336,82933,36,563.79,384.23,6,8443,2833148.37,4844.17,161,DoS
45.771403,38972,67,885.22,340.51,1,443,7360007.7,27096.14,84,DoS
173.350463,3307,1734,396.58,26.77,6,3389,1713.16,98.49,643,BruteForce
58.034533,316,96,126.18,83.5,6,443,1245.52,61.26,18,BENIGN
71.568923,139,53,760.3,188.61,17,8080,21848.14,42.39,5,BENIGN
101.54514,178024,16,1184.15,417.3,6,8443,5710606.03,110302.07,341,DDoS
261.228159,21,41,599.24,112.64,6,587,20267.01,45.17,17,BENIGN
0.591182,1,2,48.43,7.45,6,59620,4487.93,35.46,1440,PortScan
253.11575,200,32,1039.59,184.67,6,443,3186.66,25.45,10,BENIGN
133.824734,2635,1960,471.68,15.33,6,21,5608.38,123.2,495,BruteForce
488.945181,5688,2983,5047.36,679.73,1,107,975446.68,3590.98,190,ANOMALY
1.346378,2,3,48.9,15.07,6,63947,2251.63,2.76,4951,PortScan
207.427137,340,222,1300.99,53.54,6,25,44760.84,41.27,7,BENIGN
262.807177,93,76,971.88,99.01,6,53,3273.99,79.47,6,BENIGN
42.666582,411,188,1471.89,55.67,6,993,1122.38,17.48,10,BENIGN
264.585042,279,29,850.11,159.12,6,53,6897.65,52.63,17,BENIGN
35.197759,57969,81,1484.93,438.58,6,8443,5417619.36,40435.67,113,DoS
379.758159,4067,4444,7421.17,912.22,17,874,353493.74,465.31,403,ANOMALY
4.341343,2,4,92.37,4.63,6,58141,2502.0,11.16,3176,PortScan
165.169387,92,243,1415.89,57.17,17,8080,29876.11,84.25,19,BENIGN
298.278204,127,97,333.28,119.05,6,853,25009.82,79.68,2,BENIGN
70.34782,433,19,292.22,96.44,6,25,32253.39,34.38,8,BENIGN
0.012841,7,3,91.63,1.31,6,23672,4055.1,1.83,2471,PortScan
2.064633,3,2,40.08,13.75,6,11172,3898.85,6.81,3296,PortScan
95.230376,145190,25,613.01,148.93,17,8080,32752105.92,53576.35,1795,DDoS
196.107362,51,262,301.7,99.44,6,8080,21959.13,29.71,9,BENIGN
289.174469,329,11,996.81,56.29,17,443,15401.03,36.57,19,BENIGN
137.623894,93,10,756.54,116.4,6,853,19071.98,9.97,9,BENIGN
272.056206,295,130,969.07,125.02,6,995,17356.97,70.76,19,BENIGN
291.654747,154,165,1423.66,10.19,6,143,10208.8,79.66,18,BENIGN
85.936722,498646,1,722.06,587.73,17,80,43174852.28,50086.42,1822,DDoS
6.240427,73485,88,456.77,303.7,1,80,9122286.42,18358.02,390,DoS
130.342242,1394,1557,7151.76,906.43,136,125,534268.41,191.24,186,ANOMALY
137.388341,22,275,506.69,155.31,6,853,28874.83,7.18,7,BENIGN
498.210026,1257,1590,183.86,18.82,6,21,9884.93,139.78,627,BruteForce
15.46512,3005,31,423.25,147.34,6,8080,6693558.61,33430.45,62,DoS
48.757393,424,121,1204.69,30.38,17,853,1398.61,27.24,6,BENIGN
103.912118,268785,13,151.11,268.0,17,443,46216718.33,113696.05,227,DDoS
216.36435,44,178,1050.21,70.58,6,443,8845.95,40.23,13,BENIGN
199.578306,117,206,1194.62,80.41,17,53,6322.13,46.69,3,BENIGN
41.790765,53327,36,402.13,298.78,6,80,6234305.84,41986.86,71,DoS
250.396585,67,138,1049.24,199.77,17,993,27700.93,74.3,17,BENIGN
63.520073,6905,1771,572.61,370.54,1,271,705543.01,4390.31,437,ANOMALY
4.699117,71884,22,171.18,319.06,1,8443,7724634.42,40190.73,457,DoS
176.16319,8742,4422,2558.63,870.77,132,350,104616.14,8461.32,161,ANOMALY
48.086788,55781,86,531.55,74.43,6,8443,7080453.63,49909.65,396,DoS
14.059998,463814,3,399.75,736.91,17,8080,36458947.48,71895.18,1752,DDoS
220.847196,20,226,1463.41,56.3,17,853,21965.99,68.84,3,BENIGN
4.20657,8,2,63.81,17.89,6,37985,2875.58,30.32,2397,PortScan
25.208054,142,230,1115.61,55.22,6,80,12556.3,99.57,19,BENIGN
114.030061,358,101,1131.46,10.26,6,8443,30070.43,28.44,6,BENIGN
50.556893,55627,31,1355.62,101.72,6,80,43958940.86,194340.42,1364,DDoS
20.790039,405,64,943.29,173.05,6,110,2495.97,22.5,10,BENIGN
2.703548,4,1,87.7,17.59,6,5379,979.11,8.78,3086,PortScan
179.152609,64,207,114.33,57.26,6,853,39938.34,34.7,16,BENIGN
0.043374,7,1,57.4,17.3,6,47756,1611.81,45.67,1216,PortScan
232.726424,103,45,135.48,43.75,6,995,39889.01,28.99,11,BENIGN
443.303014,3010,194,324.32,8.21,6,21,8626.63,138.64,871,BruteForce
14.715934,58791,8,443.12,192.48,6,443,5749694.89,32501.19,159,DoS
84.989103,74688,20,437.05,166.04,6,8080,3746606.4,108061.16,1182,DDoS
282.21604,445,240,384.42,62.47,6,995,24391.34,65.88,9,BENIGN
198.44421,286,267,209.03,11.93,17,443,29392.66,26.51,6,BENIGN
88.701004,138,32,955.02,90.8,17,993,36487.45,24.15,9,BENIGN
37.568304,20,148,88.74,161.58,17,993,21280.15,79.55,17,BENIGN
210.571603,333,125,856.14,43.73,6,110,4549.2,59.24,18,BENIGN
269.616006,361,119,1040.77,198.64,6,53,44245.3,21.63,15,BENIGN
197.959414,459,258,939.69,67.53,6,587,15043.12,97.17,13,BENIGN
88.364666,8930,3610,7942.73,561.67,6,672,224807.46,1258.56,129,ANOMALY
196.86899,346,67,482.9,111.25,6,993,29351.27,83.55,14,BENIGN
227.338507,126,228,1156.3,155.87,6,110,4764.06,3.61,12,BENIGN
176.838922,152,123,1135.32,101.4,6,587,5252.44,64.87,13,BENIGN
45.730694,79970,6,980.05,216.73,17,443,46323522.67,90602.1,225,DDoS
281.956583,199,160,618.1,102.67,6,53,25367.92,79.06,5,BENIGN
53.808463,60260,12,633.26,109.17,6,443,9744188.15,35218.16,225,DoS
182.663822,6450,4243,5204.52,598.13,136,806,547029.55,8932.82,236,ANOMALY
95.240586,182,10,912.44,138.76,6,443,43584.27,59.06,6,BENIGN
32.59757,363,86,1396.59,178.95,6,8443,28433.42,72.4,8,BENIGN
75.899512,259,13,1054.13,57.64,6,8080,29597.12,53.75,1,BENIGN
0.523473,8,4,53.02,4.13,6,55386,3421.57,14.76,3110,PortScan
175.465576,329,191,632.86,29.72,6,80,874.55,95.87,4,BENIGN
6.833007,324,216,573.09,96.63,6,993,22753.85,28.86,11,BENIGN
10.237482,411307,30,727.67,487.35,17,443,12991698.56,165453.76,240,DDoS
2.724371,8,3,89.07,15.07,6,41716,1177.58,31.85,4176,PortScan
129.277779,254,274,898.74,163.06,6,80,21376.47,90.57,14,BENIGN
243.187759,373,105,869.34,159.5,6,53,2725.34,88.47,6,BENIGN
128.058163,237,258,415.45,51.57,17,110,43273.32,35.29,2,BENIGN
38.27443,215,284,493.95,190.61,6,80,11923.57,69.65,3,BENIGN
15.390431,54184,45,427.25,495.1,6,8080,4245475.59,30616.65,160,DoS
3.284275,9,1,73.35,11.05,6,36291,2478.59,39.6,1231,PortScan
130.810891,364,35,85.95,111.49,6,80,2792.76,26.33,14,BENIGN
52.527814,58961,96,692.93,340.38,1,443,3410610.91,7431.4,102,DoS
8.738137,31261,27,406.26,252.31,6,8443,1503545.79,30458.0,137,DoS
353.365188,3247,285,287.15,37.13,6,22,14324.22,99.46,796,BruteForce
228.02087,17,190,1316.56,29.66,6,587,29601.15,90.68,9,BENIGN
117.358554,93,181,489.32,57.54,6,853,21655.61,85.57,7,BENIGN
59.117137,185,114,919.86,122.6,6,8443,32066.61,74.81,10,BENIGN
39.853735,6709,1405,1716.75,461.21,6,875,952157.27,9022.71,425,ANOMALY
143.667549,444,57,780.25,71.83,17,110,11093.26,31.06,1,BENIGN
289.960969,2351,847,290.14,21.72,6,3389,14475.4,114.68,660,BruteForce
235.756331,492,201,679.94,119.04,6,110,33682.42,19.51,2,BENIGN
55.796716,407,201,491.93,67.1,6,995,29409.22,74.5,3,BENIGN
3.624734,1,0,61.03,14.81,6,2696,819.35,4.61,4914,PortScan
470.59748,945,3326,54.09,335.03,136,406,198287.81,4530.89,460,ANOMALY
119.683402,462,144,1109.83,175.26,17,853,15645.38,50.18,13,BENIGN
189.613997,470,120,1258.99,156.09,6,853,27683.09,11.95,11,BENIGN
123.979015,258,247,563.97,72.36,6,110,9892.36,46.06,14,BENIGN
35.681883,48879,64,793.65,288.91,6,80,8666756.86,21233.76,383,DoS
3.927242,2,4,70.59,8.6,6,64873,3898.83,23.66,1713,PortScan
12.086225,18458,14,1078.55,130.05,6,443,5857210.82,4407.35,390,DoS
56.254568,455,31,949.32,184.6,17,80,49185.66,54.66,18,BENIGN
247.510559,189,13,1401.91,99.09,17,110,35011.65,2.84,19,BENIGN
165.348115,353,64,1255.77,94.01,6,143,4658.18,58.09,2,BENIGN
57.106246,224,96,473.32,187.39,6,25,516.05,2.28,12,BENIGN
30.165653,172802,26,385.12,481.38,6,443,39600127.48,166793.07,1798,DDoS
280.199109,382,171,1290.6,41.91,17,143,46643.16,1.34,19,BENIGN
12.400345,7444,13,906.98,51.68,6,80,6909595.51,21627.56,477,DoS
4.635263,1,4,98.74,16.43,6,63059,1515.06,6.05,4862,PortScan
242.564954,340,205,740.11,159.97,6,587,772.5,76.48,6,BENIGN
3.191202,222134,47,1366.42,171.84,6,443,23424223.21,167404.0,1485,DDoS
118.006649,9123,44,588.88,366.51,6,80,43656689.96,49195.97,827,DDoS
74.423165,288,133,766.44,140.05,17,53,918.83,75.22,10,BENIGN
263.440108,55,37,1477.93,72.48,6,143,25410.67,12.86,1,BENIGN
161.621614,466,103,995.1,122.07,17,587,27842.89,79.11,17,BENIGN
76.69796,61067,3,1294.56,412.42,6,80,3116182.01,141153.29,1000,DDoS
3.275839,78,244,1039.89,129.48,6,143,40367.48,41.72,5,BENIGN
193.719312,125,79,1031.73,162.45,6,8080,21439.95,97.37,9,BENIGN
41.090467,315,115,765.34,111.85,6,993,11678.91,80.91,8,BENIGN
117.598053,491,252,414.69,132.42,6,853,26495.13,62.46,1,BENIGN
214.41115,175,263,84.46,58.11,6,110,20005.6,77.83,9,BENIGN
59.404135,347125,29,95.46,112.0,17,8080,33635981.59,161135.08,1029,DDoS
48.188852,80002,10,915.7,436.26,6,443,768029.62,28603.01,196,DoS
72.018959,102,298,995.4,31.61,6,8443,26925.78,30.74,8,BENIGN
120.069324,30,207,612.65,145.67,6,25,4978.02,7.12,2,BENIGN
119.893647,93,209,369.98,124.4,6,25,17343.44,58.35,16,BENIGN
215.91683,384,168,210.4,78.75,17,995,6088.66,89.22,8,BENIGN
130.245414,160,265,1127.37,35.73,17,587,36400.76,40.06,11,BENIGN
107.734691,169439,38,199.91,787.67,6,443,31705003.28,102103.32,975,DDoS
128.580794,90,226,67.08,128.64,17,143,41870.6,34.94,7,BENIGN
4.601518,1,4,63.88,9.51,6,43411,2507.75,33.91,3323,PortScan
8.046225,320652,30,188.59,557.5,6,8080,31513745.66,83420.11,1651,DDoS
192.437056,139,291,923.81,180.63,17,995,33507.91,90.02,17,BENIGN
230.416533,195,275,388.68,40.06,17,993,16007.89,51.2,14,BENIGN
294.704147,487,136,909.65,184.07,6,8080,8443.88,30.21,15,BENIGN
29.366494,42459,31,775.61,162.16,1,8443,1517693.3,5425.25,472,DoS
32.436217,372,181,1069.7,20.92,17,587,11203.02,42.98,7,BENIGN
105.8728,310,201,1060.19,130.45,6,443,23246.5,28.56,9,BENIGN
113.280111,155,176,844.33,24.86,17,8443,48254.49,73.18,11,BENIGN
52.714279,96146,31,801.77,78.66,6,80,1019774.13,42405.63,62,DoS
55.697756,328,169,1397.21,128.19,17,25,22124.55,9.24,15,BENIGN
43.234392,48027,57,580.44,250.31,1,443,2503958.85,17568.87,86,DoS
95.133202,215,141,1351.15,127.73,6,587,28578.31,58.15,8,BENIGN
220.047545,38,102,330.81,144.69,6,143,25309.46,16.86,9,BENIGN
88.19206,97227,4,440.86,523.34,17,8080,19163069.63,40529.78,677,DDoS
271.185024,189,21,1006.15,123.5,6,80,5514.11,75.08,2,BENIGN
51.016505,18745,55,276.62,350.06,6,443,1902494.33,36116.74,493,DoS
89.315481,309,40,1054.08,36.37,17,853,16857.57,35.29,19,BENIGN
93.745826,35,219,206.65,137.61,6,8080,34235.52,24.51,3,BENIGN
103.474301,364198,15,1154.11,436.77,6,8443,4591940.78,166507.62,1548,DDoS
72.60621,42,34,868.28,50.85,17,8443,24437.78,22.12,11,BENIGN
27.612116,27034,86,612.27,78.23,6,80,640740.21,12414.4,181,DoS
39.928704,23,20,574.45,103.05,17,80,25700.59,26.91,3,BENIGN
211.673368,143,195,135.21,66.67,6,853,24941.3,92.08,4,BENIGN
71.501599,434040,40,1310.6,252.82,6,443,5830212.92,170144.26,1810,DDoS
59.651992,145,87,1133.41,46.56,17,443,7125.69,35.82,10,BENIGN
20.071078,50974,47,777.48,285.9,6,443,7868811.86,32913.59,229,DoS
8.519399,475,140,384.49,83.62,17,143,8763.78,23.96,15,BENIGN
98.086963,67,171,244.68,67.6,17,110,7748.39,82.72,4,BENIGN
3.567744,28,236,218.22,169.12,6,443,41644.15,50.83,8,BENIGN
43.72532,342,287,1271.39,56.94,6,853,33782.3,12.93,15,BENIGN
264.745746,113,127,619.4,198.49,6,8080,9747.52,40.65,15,BENIGN
2.878358,9,3,85.15,19.19,6,62659,755.92,2.16,875,PortScan
2.393592,9,1,44.27,0.27,6,50562,1826.72,38.63,1933,PortScan
335.722809,7781,339,5430.28,55.19,6,661,924686.66,6604.83,195,ANOMALY
297.215944,2937,911,485.55,5.2,6,3389,8114.69,133.53,279,BruteForce
285.145255,42,133,398.79,30.84,6,8443,3414.11,88.23,10,BENIGN
291.389793,4820,1886,365.89,48.52,6,22,1080.34,70.7,451,BruteForce
154.205081,204,101,1403.49,132.91,6,853,7780.38,50.7,7,BENIGN
39.710373,307483,19,1193.02,740.4,6,8443,9285864.72,166272.84,403,DDoS
164.040839,421,205,1448.45,165.32,6,443,25427.57,45.9,3,BENIGN
3.458551,8,4,70.17,6.57,6,60761,3843.39,11.7,3720,PortScan
4.269033,8,1,57.84,9.73,6,32740,3207.38,47.19,4437,PortScan
283.393699,423,148,895.87,132.73,17,53,49032.15,9.76,15,BENIGN
197.569508,395,161,651.37,113.59,6,995,16318.62,91.81,1,BENIGN
142.972164,321,219,351.46,104.28,17,110,44680.28,12.58,5,BENIGN
79.155648,192,31,961.85,20.45,6,853,4833.36,43.9,12,BENIGN
49.7371,152,129,689.5,45.2,6,53,28022.63,75.24,16,BENIGN
194.266098,322,169,1164.47,99.51,17,8443,6772.12,10.02,18,BENIGN
67.546278,406,112,1174.77,151.6,17,80,22737.07,9.57,19,BENIGN
453.295451,2174,1644,478.15,47.01,6,22,9122.31,96.43,292,BruteForce
83.297563,275,109,884.38,38.14,6,25,46842.06,20.93,10,BENIGN
119.994624,4819,3997,5871.75,48.16,136,572,226538.98,3967.56,366,ANOMALY
37.222923,297760,15,752.88,293.14,17,8080,40949220.26,107779.96,1587,DDoS
178.297108,190,148,202.35,104.49,6,25,33194.36,50.77,5,BENIGN
40.448664,62237,55,293.45,52.78,6,80,5080565.6,23346.25,371,DoS
260.744539,104,204,1177.94,98.89,17,110,4818.19,11.33,18,BENIGN
586.73574,4189,454,214.51,14.12,6,22,14617.57,125.94,832,BruteForce
38.231693,439,47,1481.97,72.8,17,143,49610.06,35.48,11,BENIGN
43.554195,410,153,956.05,53.87,17,853,3510.74,22.61,16,BENIGN
297.79398,477,211,1274.64,99.51,17,993,28844.76,76.97,8,BENIGN
33.550767,6141,25,1290.68,126.75,6,8080,4345532.23,9965.62,140,DoS
48.066351,1621,4406,2915.63,343.16,136,21590,443153.75,2063.94,54,ANOMALY
227.687774,189,239,620.94,28.64,17,995,19357.09,89.65,18,BENIGN
2.893046,9,0,56.78,8.61,6,52147,3278.95,20.94,1797,PortScan
278.89258,7311,548,6252.26,474.94,132,172,690295.42,8108.66,414,ANOMALY
419.303705,6769,596,5333.95,261.12,17,834,904480.13,7771.82,431,ANOMALY
4.567845,4,4,58.24,1.36,6,1106,1355.77,32.85,544,PortScan
2.718431,3,0,43.17,10.74,6,58457,3102.39,17.73,651,PortScan
149.626873,50,95,1052.08,163.04,6,993,10688.62,91.5,9,BENIGN
205.443769,109,17,607.74,189.24,6,143,33977.49,52.01,12,BENIGN
4.470031,3,2,44.0,9.45,17,8915,514.77,2.22,2548,PortScan
284.997545,39,20,526.23,30.4,17,853,17152.39,81.27,15,BENIGN
67.107531,337,249,544.0,53.12,6,143,39452.91,16.34,6,BENIGN
3.094779,6,0,84.21,3.35,6,61072,3028.41,12.08,1180,PortScan
71.049955,497,297,455.67,163.98,6,993,7671.73,47.76,6,BENIGN
283.980292,6802,3454,8744.86,254.94,132,62992,576461.52,2175.44,268,ANOMALY
118.302189,163,280,758.44,78.98,6,8080,2900.49,84.89,19,BENIGN
134.894172,71,212,780.47,52.07,6,25,34624.86,20.18,7,BENIGN
9.811563,289,258,429.23,103.15,6,8443,33137.17,48.86,17,BENIGN
0.60667,7,0,98.31,9.67,6,58917,4998.15,6.9,3976,PortScan
16.272428,356,154,428.91,78.7,17,8080,12036.93,83.16,18,BENIGN
12.934803,322,136,1125.22,199.14,6,443,30565.37,66.1,14,BENIGN
191.089462,45,281,1098.56,156.96,17,8443,35615.19,34.2,5,BENIGN
221.130025,186,288,1474.2,103.48,6,143,3382.88,7.61,18,BENIGN
37.035915,166,54,389.02,197.46,6,110,37777.54,97.69,1,BENIGN
290.382234,176,59,221.91,197.26,17,995,31778.93,31.51,18,BENIGN
58.598319,396,152,579.43,139.1,6,8080,27358.15,28.07,10,BENIGN
3.997354,5118,3137,4807.61,22.69,6,88,802392.81,8968.02,153,ANOMALY
54.948072,48,34,860.48,141.22,6,993,23821.43,63.94,3,BENIGN
85.5085,82753,43,1171.01,586.31,6,80,8277823.16,53090.53,768,DDoS
99.936616,11,161,212.99,135.78,17,53,48395.83,21.13,19,BENIGN
143.617239,134,135,554.58,90.83,6,53,29377.19,30.68,6,BENIGN
77.743,312,127,268.9,177.26,17,587,49098.91,34.81,18,BENIGN
133.360808,136,5,389.18,177.59,6,995,49257.25,38.6,15,BENIGN
252.816892,231,119,199.6,187.38,17,8443,27344.71,92.13,4,BENIGN
247.67221,68,35,109.14,43.53,6,443,2912.47,46.66,11,BENIGN
251.424757,359,237,786.81,107.09,17,143,39683.69,88.54,19,BENIGN
110.400934,488,252,90.47,161.81,6,443,45007.05,2.3,16,BENIGN
144.661756,298,76,526.75,48.7,6,110,42222.01,54.68,19,BENIGN
162.657288,8676,1802,7767.66,119.35,1,598,623821.31,5212.51,456,ANOMALY
0.16066,7,0,48.41,5.51,6,19631,614.52,38.13,1227,PortScan
209.861744,454,228,1144.37,191.15,6,443,11080.23,37.74,2,BENIGN
477.555432,2588,199,149.92,31.56,6,21,856.95,93.3,405,BruteForce
88.936941,393,44,330.58,178.19,6,995,10411.55,12.35,15,BENIGN
64.450273,6037,160,7908.03,446.43,1,331,894514.56,685.96,257,ANOMALY
152.799377,479,144,249.84,179.12,6,110,26197.41,55.98,12,BENIGN
150.730009,203,152,1044.64,69.77,17,110,24143.42,21.21,17,BENIGN
66.105168,3851,1414,5176.91,186.27,6,121,153251.0,7880.73,218,ANOMALY
279.358715,442,184,229.0,37.91,17,25,47107.03,34.12,3,BENIGN
3.077319,2,1,47.8,16.38,6,62531,3743.7,15.81,3542,PortScan
3.715945,62,89,205.53,176.54,6,8080,47130.64,65.21,6,BENIGN
12.554925,403,256,961.0,12.93,6,853,5900.53,8.36,6,BENIGN
92.681401,567,3106,4857.31,489.88,136,561,553179.09,9222.05,154,ANOMALY
4.621155,3,0,65.14,9.34,6,40613,1243.82,47.21,4271,PortScan
68.767699,180,200,229.08,125.59,17,443,43705.26,16.77,12,BENIGN
65.639573,408,80,90.83,90.53,17,110,40013.17,54.01,5,BENIGN
18.780932,2548,1635,304.84,35.39,6,21,14034.94,12.47,515,BruteForce
2.3211,52436,3,166.49,373.83,6,8443,2868690.66,15943.74,244,DoS
3.018066,6,4,89.14,16.03,6,20495,3450.97,13.64,1548,PortScan
218.793436,11,69,524.41,80.25,6,587,39669.78,56.42,1,BENIGN
0.949605,5,4,95.13,15.88,6,14522,2848.81,9.05,2939,PortScan
151.087816,319,219,536.85,33.03,6,995,27111.53,46.09,16,BENIGN
100.374664,230763,33,1083.49,514.28,6,80,9935735.01,166177.88,517,DDoS
241.344561,78,91,345.95,77.08,6,110,42367.72,42.67,13,BENIGN
240.990325,88,110,411.04,145.95,6,25,16261.72,84.42,8,BENIGN
28.326127,5743,29,316.04,269.69,6,8443,7320449.39,12198.77,53,DoS
72.529915,103,253,417.54,18.73,6,53,49399.02,76.51,11,BENIGN
22.744466,345,52,197.35,145.82,6,25,24976.11,94.12,2,BENIGN
149.529595,6587,1494,7684.95,900.01,132,169,947889.53,5005.43,282,ANOMALY
1.130653,6,1,90.11,11.44,6,60694,341.94,47.49,3824,PortScan
248.517279,249,39,1433.53,113.86,6,587,46329.37,21.66,4,BENIGN
273.157496,371,269,1026.59,35.7,17,8443,7465.32,26.8,14,BENIGN
219.329397,412,225,492.28,117.44,6,53,48376.27,79.17,7,BENIGN
11.781966,166,207,966.64,12.89,6,587,49726.41,69.45,18,BENIGN
298.090847,213,44,276.98,24.03,6,25,37331.62,4.81,2,BENIGN
29.373671,60085,78,1179.89,174.46,6,443,8875886.62,37323.22,484,DoS
24.223846,478,117,1348.71,40.08,6,25,16733.01,60.56,5,BENIGN
11.462789,30317,13,846.04,181.73,6,8080,7962393.33,41977.97,177,DoS
143.173795,336,265,560.76,19.98,6,80,4316.04,46.17,17,BENIGN
118.069345,275,129,1467.51,194.78,6,8080,8402.99,74.67,19,BENIGN
110.860719,452,177,116.5,131.37,6,143,16776.13,35.91,3,BENIGN
8.72598,134,63,315.27,157.13,17,587,35233.52,60.79,16,BENIGN
118.259346,1827,881,6646.55,484.92,17,1228,924977.37,6968.92,374,ANOMALY
96.884231,422149,3,337.94,207.98,6,8080,49444132.82,141571.45,1098,DDoS
30.351423,367621,21,151.81,452.27,6,8080,12186410.21,21113.28,1587,DDoS
160.607226,474,224,157.82,115.2,17,587,45844.22,11.39,3,BENIGN
184.929818,380,113,825.78,147.04,17,53,19629.71,36.44,6,BENIGN
34.717589,266,256,607.43,116.77,6,8443,17126.09,85.58,11,BENIGN
4.236266,7,1,71.33,6.19,17,30033,2793.09,1.17,3850,PortScan
436.804991,4302,990,439.31,16.64,6,22,7516.97,164.15,509,BruteForce
48.901219,288,206,372.75,107.98,6,25,17223.66,72.71,16,BENIGN
182.548187,32,294,324.25,73.14,17,143,26547.67,57.27,9,BENIGN
243.771708,199,121,1297.42,38.45,6,443,25325.72,16.26,15,BENIGN
443.233353,143,553,325.26,21.07,6,21,1501.4,187.4,280,BruteForce
293.327024,93,247,291.42,17.91,17,993,19983.52,62.45,1,BENIGN
64.75483,447,260,132.0,68.57,6,8443,16905.15,15.93,1,BENIGN
154.322399,415,242,1476.7,29.26,17,25,29583.86,99.27,3,BENIGN
3.312534,380,75,780.43,15.08,6,80,7604.94,99.69,4,BENIGN
297.038399,45,27,1167.35,98.33,17,8443,36364.93,34.6,18,BENIGN
144.792152,150,211,565.08,163.9,6,443,30860.33,85.61,9,BENIGN
85.519574,68,193,909.44,72.39,6,8080,20960.84,38.17,13,BENIGN
3.99927,7,1,59.44,6.42,6,12608,1150.71,24.19,4309,PortScan
4.34128,4,3,53.47,18.0,6,4645,4614.07,32.92,2098,PortScan
55.236292,64,13,599.45,157.08,6,443,17447.56,5.81,5,BENIGN
299.489394,112,12,956.18,76.38,6,80,21340.4,21.46,10,BENIGN
150.39991,18,131,672.69,119.86,17,8443,33405.67,92.46,14,BENIGN
517.894069,170,727,140.18,48.07,6,22,4041.83,192.77,168,BruteForce
63.416335,440,244,1122.78,17.2,6,8443,14102.42,81.11,3,BENIGN
61.635922,283,263,665.85,144.2,6,8080,42058.36,24.17,6,BENIGN
272.141428,40,174,1067.49,26.59,17,53,19847.32,21.57,12,BENIGN
41.89384,69284,36,171.89,482.58,6,8080,2828951.0,15789.54,77,DoS
469.718793,2149,435,345.71,10.88,6,22,19167.24,168.83,151,BruteForce
109.050614,90748,49,169.72,513.7,6,80,33598000.48,48002.49,1816,DDoS
5.720739,78543,12,555.78,199.94,1,8080,3371301.06,2451.24,358,DoS
192.736748,296,231,1295.12,69.17,17,25,1087.35,91.91,1,BENIGN
229.367034,381,7,1307.69,128.6,17,587,18212.81,99.84,8,BENIGN
2.345078,1,3,65.15,6.27,6,48633,4985.38,11.43,1394,PortScan
280.637248,462,279,636.12,161.89,6,143,7303.96,92.78,6,BENIGN
236.623597,459,109,348.09,69.14,6,80,3244.29,8.91,11,BENIGN
109.402586,445,250,80.74,153.06,6,25,18955.1,58.92,12,BENIGN
189.750251,190,74,1014.92,105.59,17,110,46848.53,88.45,3,BENIGN
241.239131,484,91,308.36,100.93,17,25,40587.08,94.15,6,BENIGN
293.936164,34,216,476.05,130.26,6,8080,18275.6,20.06,19,BENIGN
97.251054,323829,5,616.34,339.05,17,80,12857315.61,25157.28,1714,DDoS
235.107319,380,153,375.74,87.4,17,8080,5407.93,34.95,11,BENIGN
7.64728,76779,40,1104.27,90.54,1,80,5100317.9,36833.11,245,DoS
85.164132,193,269,784.84,40.06,6,443,16641.15,77.24,13,BENIGN
79.819734,324070,16,1218.87,325.1,17,8080,25555881.61,80765.23,780,DDoS
161.912336,455,218,226.24,123.48,6,993,3844.99,53.14,17,BENIGN
21.87813,324,192,1240.98,110.19,6,8443,4760.31,24.35,11,BENIGN
58.556978,297531,38,1179.37,399.27,17,80,1838732.26,47961.15,945,DDoS
274.595589,132,180,370.01,195.23,6,80,31910.72,71.19,18,BENIGN
9.10193,205922,38,814.29,596.81,6,8080,37787033.16,186076.93,1356,DDoS
15.813881,1052,76,1072.07,235.87,6,8443,7082884.53,6148.77,116,DoS
94.580281,269,187,572.93,140.51,6,143,49227.28,66.01,16,BENIGN
124.454051,19,194,471.59,163.93,17,993,19694.17,26.16,8,BENIGN
293.941423,11,171,1205.36,70.57,17,587,33034.5,88.02,4,BENIGN
26.73001,170,144,815.46,85.37,6,587,27441.23,84.07,1,BENIGN
1.477213,2,1,78.07,6.79,6,52408,4561.04,43.11,600,PortScan
289.592342,118,295,66.46,140.49,6,8443,3425.24,72.23,16,BENIGN
27.448859,22359,56,1313.86,422.92,6,80,6664897.21,3565.2,114,DoS
252.313975,374,209,968.7,22.19,6,8443,13656.37,15.72,14,BENIGN
223.011421,430,212,452.94,118.71,17,853,13442.65,95.13,12,BENIGN
172.233738,98,231,1286.2,67.56,17,995,1119.19,96.51,9,BENIGN
380.454105,4876,66,269.57,481.83,1,1559,61359.48,4682.48,22,ANOMALY
61.660376,134,212,1386.31,151.34,6,443,39384.06,77.59,11,BENIGN
3.020833,9,3,87.54,13.27,6,59554,1624.59,26.15,3912,PortScan
